Timeline,Start time,Duration,Row,Instance number,#0 LaBaron Philon,#15 Noah Williamson,#22 Aiden Sherrell,#31 Jack Fagan,#32 Jacob Martin,#34 Collins Onyejiaka,#4 Davion Hannah,#5 Amari Allen,#6 London Jemison,#7 Taylor Bol Bowen,#95 Houston Mallette,2FG (Defenders),2FG (Dribble),2FG (Feet),2FG (Hands),2FG (PA),2FG (RA),2FG (Type),2FG Scheme (Attack),2FG Scheme (Drive),2FG Scheme (Pass),3FG (Balance),3FG (Contest),3FG (Footwork),3FG (Line),3FG (Move),3FG (Pocket),3FG (Shrink),3FG (Type),3FG Scheme (Attack),3FG Scheme (Drive),3FG Scheme (Pass),ACTION,ATO Plays,Assist (Defenders),Assist (Feet),Assist (Hand),Assist (Jump),Assist (Paint),Assist Type,COVERAGE,DEFENSIVE LABELS,FT BELOW,GAME,GAME SPLITS,OPP STATS,PAINT TOUCHES,PLAYCALL,PLAYER POSSESSIONS,POSITION,POSSESSION START,POSSESSION TYPE,SERIES,SHOT CLOCK,SHOT CLOCK PT,Shot Location,Shot Possession Type,TEAM,TO (Defenders),TO (Feet),TO (Hand),TO (Jump),TO (Paint),TO LB/DB,TO Scheme,TO Scheme (Attack),TO Scheme (Drive),TO Scheme (Non-Pass),TO Scheme (Pass),TO Type,Ungrouped,Notes,Flags
25_11_03 ALABAMA VS NORTH DAKOTA,6084.855117,11.41574043,Offense,86,,Assist,,,,,,,,,3FG+,,,,,,,,,,,Off Balance,Late Contest,Right-Left,On The Line,On Move,Non-Shot Pocket,Non-Shrink,Catch and Shoot,,,DHO / Get,Peja CS 3,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Handoff,,,,"REPORT, vs North Dakota","8:00 - 4:00, 2nd Half",,0 PT,4 Peja,"#5 Amari Allen, #15 Noah Williamson, #6 London Jemison, #95 Houston Mallette, #0 LaBaron Philon",Wing,Deadball,"UOB, Man, Half Court",4 SERIES,,N/A,Left Houston,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6205.644689,22.90232079,Offense,87,,,,,,,,,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:04 - :06,"REPORT, vs North Dakota","8:00 - 4:00, 2nd Half",,0 PT,"Swing Wide, Flow - Open Step","#5 Amari Allen, #15 Noah Williamson, #6 London Jemison, #95 Houston Mallette, #0 LaBaron Philon",,Made FG,"Man, Half Court","FLOW, SWING",:19 - :24,N/A,,Half Court SHOT,,Primary Defender,Off 2 Feet,Right Hand Pass,Jump,No Paint,Dead Ball,Pass In,,,,Slash / Cut,PASSING SCHEME,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6263.851508,12.10278859,Offense,88,"Fouled, ATRF, ATR+, FT+",,,,,,,,,,,Secondary Defender,Dribble,Off 1 Foot,"Left Hand Finish, Hands To Rim",No Play Action,Non Restricted Area,Layup,PnR Handler,"Middle Drive, Drive Left",,,,,,,,,,,,,BH ATR,,,,,,,,vs Bltiz,,:07 - :09,"REPORT, vs North Dakota","8:00 - 4:00, 2nd Half",,1 PT,Early Spread,"#5 Amari Allen, #15 Noah Williamson, #6 London Jemison, #95 Houston Mallette, #0 LaBaron Philon","PG, Combo",Made FG,"Man, Half Court",EARLY,:07 - :12,:07 - :09,Rim,Half Court SHOT,Foul,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6491.319262,8.736494307,Offense,89,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota","4:00 - 0:00, 2nd Half",,0 PT,,"#5 Amari Allen, #15 Noah Williamson, #6 London Jemison, #95 Houston Mallette, #4 Davion Hannah",,Steal,Garbage,,:01 - :06,N/A,,Transition SHOT,,Multiple Defenders,,,No Jump,Paint,Dead Ball,,,,Catching Pass,,HANDS,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6571.914489,10.52713852,Offense,90,,,,,,,ATR+,,,,Assist,Secondary Defender,Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",No Play Action,Non Restricted Area,Dunk,Off Closeout,"Baseline Drive, Drive Left",Kick Ahead,,,,,,,,,,,,"Kickahead, Go Catch",,Primary Defender,Off 1 Foot,Right Hand Pass,No Jump,No Paint,Transition Pass,,,:04 - :06,"REPORT, vs North Dakota","4:00 - 0:00, 2nd Half",,1 PT,Early Seams,"#5 Amari Allen, #15 Noah Williamson, #6 London Jemison, #95 Houston Mallette, #4 Davion Hannah",Wing,Missed FG,Transition,EARLY,:07 - :12,:07 - :09,Rim,Transition SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6644.044165,12.44624907,Offense,91,,,,,,,,Pot. Assist,,,3FG-,,,,,,,,,,,On Balance,Contested,Left-Right,On The Line,On Move,Non-Shot Pocket,Non-Shrink,Catch and Shoot,,,Swing,Trail CS 3,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Perimeter Pass,,,,"REPORT, vs North Dakota","4:00 - 0:00, 2nd Half",,0 PT,Early Seams,"#5 Amari Allen, #15 Noah Williamson, #6 London Jemison, #95 Houston Mallette, #4 Davion Hannah",,Missed FG,Transition,EARLY,:07 - :12,N/A,Left Slot,Transition SHOT,Off Reb,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6667.970567,20.6691896,Offense,92,,,,,,,"Fouled, ATRF, FT-, FT+",Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Defender,Off 2 Feet,Right Hand Pass,Jump,No Paint,,,,,"REPORT, vs North Dakota","4:00 - 0:00, 2nd Half",,1 PT,"Madrid, Flow - Drive & Kick","#5 Amari Allen, #15 Noah Williamson, #6 London Jemison, #95 Houston Mallette, #4 Davion Hannah",,Deadball,"UOB, Man, Half Court","FLOW, MADRID",:13 - :18,N/A,,Half Court SHOT,Foul,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6785.954889,11.38358419,Offense,93,,,,,,,Race Assist,3FG-,,,Pot. Assist,,,,,,,,,,,On Balance,Uncontested,Left-Right,On The Line,On Move,Non-Shot Pocket,Shrink,Catch and Shoot,,,Kick Ahead,Kickahead,,Primary Defender,Off 1 Foot,Right Hand Pass,No Jump,No Paint,Transition Pass,,,:07 - :09,"REPORT, vs North Dakota","4:00 - 0:00, 2nd Half",,0 PT,Early Seams,"#5 Amari Allen, #34 Collins Onyejiaka, #6 London Jemison, #95 Houston Mallette, #4 Davion Hannah",,Missed FG,Transition,EARLY,:07 - :12,N/A,Left Houston,Transition SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6848.067831,8.011699549,Offense,94,,,,,,"Fouled, FT-, FT-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota","4:00 - 0:00, 2nd Half",,0 PT,,"#5 Amari Allen, #34 Collins Onyejiaka, #6 London Jemison, #95 Houston Mallette, #4 Davion Hannah",,Missed FG,Garbage,,:01 - :06,N/A,,Transition SHOT,Foul,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6944.261592,17.57607094,Offense,95,,,,,,ATR+,Assist,2nd Assist,,,,Secondary Defender,No Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",No Play Action,Restricted Area,Dunk,,,Pocket Extra (In),,,,,,,,,,,,Pocket Clyde,,Secondary Defender,Off 2 Feet,Right Hand Pass,No Jump,Paint,Pass In,vs Switch,,:10 - :12,"REPORT, vs North Dakota","4:00 - 0:00, 2nd Half",,2 PT,Drag Reload,"#5 Amari Allen, #34 Collins Onyejiaka, #6 London Jemison, #95 Houston Mallette, #4 Davion Hannah","5, Wing",Made FG,"Man, Half Court",HIGH BALLSCREEN,:07 - :12,:10 - :12,Rim,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,6975.14885,29.07710415,Offense,96,,,,,,,,,,,"Fouled, FT+, FT+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:16 +,"REPORT, vs North Dakota","4:00 - 0:00, 2nd Half",,1 PT,Flow - G2G Spread,"#5 Amari Allen, #34 Collins Onyejiaka, #6 London Jemison, #95 Houston Mallette, #4 Davion Hannah",,Made FG,"Man, Half Court",FLOW,:25 - :30,:16+,,Half Court SHOT,Foul,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,7080.378438,23.82587768,Offense,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"REPORT, vs North Dakota","4:00 - 0:00, 2nd Half",,0 PT,,"#5 Amari Allen, #34 Collins Onyejiaka, #25 Jacob Martin, #31 Jack Fagan, #30 Klark James",,Missed FG,Garbage,,,N/A,,Half Court SHOT,Neutral,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,250.1456952,16.42641568,Defense,1,,,,,,,,,,Contest Pass +,,,,,,,,,,,,,,,,,,,,,,,,ATO,,,,,,,,,,vs North Dakota,"20:00 - 16:00, 1st Half",2FG-,1 PT,,"#7 Taylor Bol Bowen, #22 Aiden Sherrell, #5 Amari Allen, #0 LaBaron Philon, #95 Houston Mallette",,Made FG,"Man, Half Court",,:07 - :12,:10 - :12,,Half Court SHOT,No Contest,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,300.9759,23.81495376,Defense,2,,,Low -,,,,,,,"Bump -, Late",Contest Pass +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"20:00 - 16:00, 1st Half",ATR+,1 PT,,"#7 Taylor Bol Bowen, #22 Aiden Sherrell, #5 Amari Allen, #0 LaBaron Philon, #95 Houston Mallette",,Made FG,"Man, Half Court",,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,334.1848372,13.67761097,Defense,3,,,,,,,,,,No Contest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"20:00 - 16:00, 1st Half","ATR+, Assist",1 PT,,"#7 Taylor Bol Bowen, #22 Aiden Sherrell, #5 Amari Allen, #0 LaBaron Philon, #95 Houston Mallette",,Missed FG,"Man, Half Court",,:07 - :12,:10 - :12,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,355.6593648,16.53132517,Defense,4,,,,,,,,,,Gap +,"Foul By, Bump +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"20:00 - 16:00, 1st Half",,1 PT,,"#7 Taylor Bol Bowen, #22 Aiden Sherrell, #5 Amari Allen, #0 LaBaron Philon, #95 Houston Mallette",,Made FG,"Man, Half Court",,:13 - :18,:16+,,Half Court SHOT,"Foul, Neutral",,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,385.4625333,13.29752436,Defense,5,Contest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"20:00 - 16:00, 1st Half",2FG-,1 PT,,"#6 London Jemison, #22 Aiden Sherrell, #5 Amari Allen, #0 LaBaron Philon, #95 Houston Mallette",,Deadball,"UOB, Man, Half Court",,,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,412.6735448,17.80034856,Defense,6,Late,,,,,,,Contest Pass +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"20:00 - 16:00, 1st Half","3FG+, Assist",0 PT,,"#6 London Jemison, #22 Aiden Sherrell, #5 Amari Allen, #0 LaBaron Philon, #95 Houston Mallette",,Missed FG,"Man, Half Court",,:13 - :18,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,446.3748048,24.84598136,Defense,7,Gap +,,,,,,,"Bump -, No Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"20:00 - 16:00, 1st Half",ATR+,1 PT,,"#6 London Jemison, #22 Aiden Sherrell, #5 Amari Allen, #0 LaBaron Philon, #95 Houston Mallette",,Made FG,"Man, Half Court",,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,489.9473218,22.33468327,Defense,8,Gap -,,,,,,,"Low +, Contest",,,Bump -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"20:00 - 16:00, 1st Half","ATR-, Off Reb",1 PT,,"#6 London Jemison, #22 Aiden Sherrell, #5 Amari Allen, #0 LaBaron Philon, #95 Houston Mallette",,Made FG,"Man, Half Court",,":19 - :24, :19 - :24",:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,536.0025667,10.16455975,Defense,9,,,,,,,,"Bump +, No Contest",Gap -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"20:00 - 16:00, 1st Half",2FG-,1 PT,,"#6 London Jemison, #15 Noah Williamson, #5 Amari Allen, #0 LaBaron Philon, #4 Davion Hannah",,Deadball,"UOB, Man, Half Court",,,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,557.4753236,31.07744614,Defense,10,,,,,,,,Contest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"20:00 - 16:00, 1st Half",3FG-,0 PT,,"#6 London Jemison, #15 Noah Williamson, #5 Amari Allen, #0 LaBaron Philon, #4 Davion Hannah",,Made FG,"Man, Half Court",,:25 - :30,"N/A, N/A",,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,789.5757,23.03656851,Defense,11,,,,,,,Contest,,Gap +,,Contest Pass +,,,,,,,,,,,,,,,,,,,,,,,ATO,,,,,,,,,,vs North Dakota,"16:00 - 12:00, 1st Half",ATR-,1 PT,,"#6 London Jemison, #15 Noah Williamson, #95 Houston Mallette, #0 LaBaron Philon, #4 Davion Hannah",,Made FG,"Man, Half Court",,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,824.2862079,22.41277072,Defense,12,,,,,,,,,Contest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"16:00 - 12:00, 1st Half",2FG-,1 PT,,"#6 London Jemison, #15 Noah Williamson, #95 Houston Mallette, #0 LaBaron Philon, #4 Davion Hannah",,Made FG,"Man, Half Court",,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,873.7795348,28.26047784,Defense,13,,,,,,,,,Late,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"16:00 - 12:00, 1st Half","3FG+, Assist",1 PT,,"#6 London Jemison, #15 Noah Williamson, #95 Houston Mallette, #0 LaBaron Philon, #4 Davion Hannah",,Missed FG,"Man, Half Court",,:25 - :30,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,934.9972333,32.06747548,Defense,14,,,"Low +, Contest",,,,Gap +,Contest Pass +,,Bump +,Gap -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"16:00 - 12:00, 1st Half",ATR-,2 PT,,"#5 Amari Allen, #22 Aiden Sherrell, #95 Houston Mallette, #7 Taylor Bol Bowen, #4 Davion Hannah",,Deadball,"Man, Half Court",,:25 - :30,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1014.997233,20.88773666,Defense,15,,,Low +,,,,,Bump -,,Contest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"16:00 - 12:00, 1st Half",3FG-,1 PT,,"#5 Amari Allen, #22 Aiden Sherrell, #6 London Jemison, #7 Taylor Bol Bowen, #4 Davion Hannah",,Deadball,"Man, Half Court",,:19 - :24,:13 - :15,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1082.577829,19.21618251,Defense,16,,,,,,,Contest Pass +,,,Contest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"16:00 - 12:00, 1st Half",ATR-,2 PT,,"#5 Amari Allen, #22 Aiden Sherrell, #0 LaBaron Philon, #7 Taylor Bol Bowen, #4 Davion Hannah",,Made FG,"Man, Half Court",,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1112.100235,15.26521052,Defense,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"16:00 - 12:00, 1st Half",Turnover,1 PT,,"#5 Amari Allen, #22 Aiden Sherrell, #0 LaBaron Philon, #7 Taylor Bol Bowen, #4 Davion Hannah",,Made FG,"Man, Half Court",,:13 - :18,:13 - :15,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1135.609168,14.75166992,Defense,18,Gap -,,,,,,,"Bump +, No Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"16:00 - 12:00, 1st Half",ATR-,2 PT,,"#5 Amari Allen, #22 Aiden Sherrell, #0 LaBaron Philon, #7 Taylor Bol Bowen, #4 Davion Hannah",,Missed FG,"Man, Half Court",,:07 - :12,:07 - :09,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1157.637418,25.99346325,Defense,19,,,Contest Pass +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"16:00 - 12:00, 1st Half","ATR+, Assist",1 PT,,"#5 Amari Allen, #22 Aiden Sherrell, #0 LaBaron Philon, #7 Taylor Bol Bowen, #4 Davion Hannah",,Made FG,"Man, Half Court",,:19 - :24,:16+,,Half Court SHOT,No Contest,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1200.981233,21.6456479,Defense,20,,,Late,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"16:00 - 12:00, 1st Half","ATR+, Assist",2 PT,,"#5 Amari Allen, #22 Aiden Sherrell, #0 LaBaron Philon, #7 Taylor Bol Bowen, #4 Davion Hannah",,Made FG,"Man, Half Court",,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1237.227847,14.95348342,Defense,21,,,,,,,Contest Pass +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"16:00 - 12:00, 1st Half",Turnover,0 PT,,"#5 Amari Allen, #22 Aiden Sherrell, #0 LaBaron Philon, #7 Taylor Bol Bowen, #4 Davion Hannah",,Steal,"Man, Half Court",,:07 - :12,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1499.032691,23.83717921,Defense,22,,"Contest Pass +, Contest",,,,,,,Contest Pass -,Contest Pass -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"12:00 - 8:00, 1st Half","2FG+, Assist",1 PT,,"#6 London Jemison, #15 Noah Williamson, #0 LaBaron Philon, #7 Taylor Bol Bowen, #95 Houston Mallette",,Made FG,"Man, Half Court",,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1577.665383,9.356162709,Defense,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"12:00 - 8:00, 1st Half",3FG-,0 PT,,"#6 London Jemison, #15 Noah Williamson, #0 LaBaron Philon, #7 Taylor Bol Bowen, #95 Houston Mallette",,Steal,Transition,,:01 - :06,N/A,,Transition SHOT,No Contest,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1587.077807,7.403599429,Defense,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"12:00 - 8:00, 1st Half","ATR+, Assist",2 PT,,"#6 London Jemison, #15 Noah Williamson, #0 LaBaron Philon, #7 Taylor Bol Bowen, #95 Houston Mallette",,Steal,Transition,,:01 - :06,:01 - :03,,Transition SHOT,No Contest,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1605.653073,21.82090334,Defense,25,,,,,,,,,,Late,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"12:00 - 8:00, 1st Half",3FG-,0 PT,,"#6 London Jemison, #15 Noah Williamson, #0 LaBaron Philon, #7 Taylor Bol Bowen, #95 Houston Mallette",,Made FG,"Man, Half Court",,:13 - :18,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1641.340676,23.06800861,Defense,26,,,,,,,,,,Bump +,Late,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"12:00 - 8:00, 1st Half",3FG-,1 PT,,"#6 London Jemison, #15 Noah Williamson, #0 LaBaron Philon, #7 Taylor Bol Bowen, #95 Houston Mallette",,Missed FG,"Man, Half Court",,:19 - :24,:13 - :15,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,1885.843036,10.31814361,Defense,27,,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"8:00 - 4:00, 1st Half","ATRF, FT+, FT+",1 PT,,"#4 Davion Hannah, #22 Aiden Sherrell, #5 Amari Allen, #7 Taylor Bol Bowen, #95 Houston Mallette",,Steal,Transition,,:01 - :06,:04 - :06,,Transition SHOT,Foul,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2005.420904,21.20550274,Defense,28,,,Contest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"8:00 - 4:00, 1st Half","2FG+, Assist",0 PT,,"#4 Davion Hannah, #22 Aiden Sherrell, #5 Amari Allen, #7 Taylor Bol Bowen, #0 LaBaron Philon",,Made FG,"Man, Half Court",,:13 - :18,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2042.604244,21.59941796,Defense,29,Bump +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"8:00 - 4:00, 1st Half",Turnover,2 PT,,"#4 Davion Hannah, #22 Aiden Sherrell, #5 Amari Allen, #7 Taylor Bol Bowen, #0 LaBaron Philon",,Missed FG,"Man, Half Court",,:19 - :24,:13 - :15,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2104.911992,22.42438885,Defense,30,Bump -,,"Low +, Contest",,,,,Gap -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"8:00 - 4:00, 1st Half",ATR-,1 PT,,"#4 Davion Hannah, #22 Aiden Sherrell, #5 Amari Allen, #95 Houston Mallette, #0 LaBaron Philon",,Made FG,"Man, Half Court",,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2170.827413,17.02999986,Defense,31,,,,,,,Contest Pass +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"8:00 - 4:00, 1st Half",Turnover,0 PT,,"#4 Davion Hannah, #22 Aiden Sherrell, #5 Amari Allen, #95 Houston Mallette, #0 LaBaron Philon",,Made FG,"Man, Half Court",,:13 - :18,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2191.480719,26.56852074,Defense,32,,,Low +,,,,Bump +,Gap +,,,"Bump -, Late",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"8:00 - 4:00, 1st Half","2FG+, Assist",2 PT,,"#4 Davion Hannah, #22 Aiden Sherrell, #5 Amari Allen, #95 Houston Mallette, #0 LaBaron Philon",,Missed FG,"Man, Half Court",,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2409.970567,21.03682031,Defense,33,,,,,,,,,Gap +,,Contest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"4:00 - 0:00, 1st Half",2FG+,1 PT,,"#7 Taylor Bol Bowen, #15 Noah Williamson, #6 London Jemison, #95 Houston Mallette, #0 LaBaron Philon",,Deadball,"Man, Half Court",,:19 - :24,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2449.032647,11.16420855,Defense,34,,"Foul By, Bump -",,,,,,,Gap +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"4:00 - 0:00, 1st Half","ATRF, FT+, FT-",1 PT,,"#7 Taylor Bol Bowen, #15 Noah Williamson, #6 London Jemison, #95 Houston Mallette, #0 LaBaron Philon",,Steal,Transition,,:07 - :12,:07 - :09,,Transition SHOT,Foul,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2528.453887,8.463208831,Defense,35,,,,,,,,Contest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"4:00 - 0:00, 1st Half",ATR-,1 PT,,"#5 Amari Allen, #15 Noah Williamson, #6 London Jemison, #95 Houston Mallette, #0 LaBaron Philon",,Missed FG,Transition,,:01 - :06,:04 - :06,,Transition SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2545.255728,13.26361998,Defense,36,Gap -,,,,,,,"Bump +, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"4:00 - 0:00, 1st Half",ATR-,1 PT,,"#5 Amari Allen, #15 Noah Williamson, #6 London Jemison, #95 Houston Mallette, #0 LaBaron Philon",,Made FG,"Man, Half Court",,:13 - :18,:10 - :12,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2585.75649,25.82513326,Defense,37,Contest Pass -,,,,,,,Contest,,,Gap +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"4:00 - 0:00, 1st Half",2FG-,1 PT,,"#5 Amari Allen, #15 Noah Williamson, #6 London Jemison, #95 Houston Mallette, #0 LaBaron Philon",,Made FG,"Man, Half Court",,:25 - :30,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_03 ALABAMA VS NORTH DAKOTA,2712,18.33041797,Defense,38,,,,,,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs North Dakota,"4:00 - 0:00, 1st Half",,0 PT,,"#5 Amari Allen, #34 Collins Onyejiaka, #7 Taylor Bol Bowen, #4 Davion Hannah, #0 LaBaron Philon",,Made FG,"Man, Half Court",,,N/A,,Half Court SHOT,"Foul, Neutral",,,,,,,,,,,,,,,
