Timeline,Start time,Duration,Row,Instance number,#0 LaBaron Philon,#1 Mark Sears,#10 Mo Dioubate,#11 Cliff Omoruyi,#15 Jarin Stevenson,#2 Aden Holloway,#22 Aiden Sherrell,#35 Derrion Reid,#4 Grant Nelson,#45 Max Scharnowski,#8 Chris Youngblood,#95 Houston Mallette,-,2FG (Defenders),2FG (Dribble),2FG (Feet),2FG (Hands),2FG (Other),2FG (PA),2FG (RA),2FG (Type),2FG Scheme (Attack),2FG Scheme (Drive),2FG Scheme (Pass),3&#x27;s GIVEN UP,3FG (Contest),3FG (Footwork),3FG (Good/Bad),3FG (Line),3FG (Move),3FG (Pocket),3FG (Shrink),3FG (Type),3FG Scheme (Attack),3FG Scheme (Drive),3FG Scheme (Pass),ATR GIVEN UP,Assist (Defenders),Assist (Feet),Assist (Hand),Assist (Jump),Assist (Paint),Assist Type,GAME,GAME SPLITS,OPP STATS,PAINT TOUCHES,PLAYCALL,PLAYER POSSESSIONS,POSITION,POSSESSION START,POSSESSION TYPE,READ,SERIES,SHOT CLOCK,SHOT CLOCK PT,Shot Location,Shot Possession Type,TEAM,TERM,TO (Defenders),TO (Feet),TO (Hand),TO (Jump),TO (Paint),TO LB/DB,TO Scheme,TO Scheme (Attack),TO Scheme (Drive),TO Scheme (Non-Pass),TO Scheme (Pass),TO Type,Ungrouped,Notes,Flags
25_01_14 ALABAMA VS OLE MISS,6917.445877,17.82406816999992,Offense,76,,"Pot. Assist, Sloth","ATR-, Sloth",,,Sloth,,,Sloth,,Sloth,,,Primary Defender,Dribble,Off 2 Feet,"Left Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Layup,Beast / Post,"Middle Drive, Drive Left",Dump Off,,,,,,,,,,,,,,Multiple Defenders,Off 1 Foot,Left Hand Pass,Jump,Paint,Pass In,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",,2 PT,Horns Wide Ghost,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #10 Mo Dioubate",,Made FG,"Man, Half Court",,HORNS,:13 - :18,:10 - :12,Rim,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6961.833223,22.044445720000112,Offense,77,,Deer,Sloth,,,Deer,,,Deer,,"Turnover, Deer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",,2 PT,"Early Open, Flow - Drive and Kick","#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #10 Mo Dioubate",,Missed FG,"Man, Half Court",,"EARLY, FLOW",:13 - :18,:13 - :15,,Half Court SHOT,,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,Paint,Dead Ball,Pass Out,,"Baseline Drive, Drive Right",,Drift,PASSING SCHEME,,,
25_01_14 ALABAMA VS OLE MISS,7041.246482,18.84562199999982,Offense,78,,,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",,0 PT,Swing Wide Touch,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Deadball,"Man, Half Court",,SWING,:13 - :18,N/A,,Half Court SHOT,,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Live Ball,Transition Pass,,,,Cross Court,PASSING SCHEME,,,
25_01_14 ALABAMA VS OLE MISS,7074.146884,10.280519459999596,Offense,79,,"ATR-, Cheetah",,,Cheetah,Cheetah,,,Deer,,Cheetah,,,Multiple Defenders,Dribble,Off 1 Foot,"Left Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,Transition Push,"Middle Drive, Drive Left",,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",,1 PT,Early Seams,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Missed FG,Transition,,EARLY,:01 - :06,:04 - :06,Rim,Transition SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7197.251455,26.583901590000096,Offense,80,,,,,3FG+,Assist,,,Space Assist,,,,,,,,,,,,,,,,,Late Contest,WTN Left-Right,Good,On The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,Drift,,Secondary Defender,Off 1 Foot,Right Hand Pass,Jump,Paint,Pass Out,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",,2 PT,"Straight On, Flow - Drive and Kick","#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson","Wing, PG",Deadball,"Man, Half Court",Sprayout CS 3,HIGH BALLSCREEN,:19 - :24,:16+,Left Corner,Half Court SHOT,,Drift,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7242.404771,15.823490550000315,Offense,81,,Deer,,,Deer,Deer,,,"Fouled, FT-, Deer",,Deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",,0 PT,Flow - Misc,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Missed FG,"Man, Half Court",,FLOW,:07 - :12,N/A,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7521.366347,18.346698280000055,Offense,82,,Sloth,,,"3FG-, Cheetah",Cheetah,,,Deer,,"Pot. Assist, Deer",,,,,,,,,,,,,,,Uncontested,WTN Left-Right,Good,On The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,Drift,,Primary Defender,Off 2 Feet,Right Hand Pass,Jump,Paint,Pass Out,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",,0 PT,Flow - Drive and Kick,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Made FG,"Man, Half Court",,FLOW,:13 - :18,N/A,Left Corner,Half Court SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7566.76252,18.672522429999844,Offense,83,,"Fouled, FT+, FT+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",,0 PT,Flow - Angle,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Made FG,"Man, Half Court",,FLOW,:13 - :18,N/A,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7657.370114,10.678989660000298,Offense,84,,Deer,,,Cheetah,"ATR+, Cheetah",,,Deer,,Cheetah,,,Primary Defender,Dribble,Off 1 Foot,"Left Hand Finish, Hands Away From Rim",,No Play Action,Restricted Area,Layup,Transition Push,"Slot Drive, Drive Left",,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",,1 PT,Early Seams,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",PG,Missed FG,Transition,BH C2C ATR,EARLY,:01 - :06,:04 - :06,Rim,Transition SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7822.684061,9.48675292200005,Offense,85,,Sloth,,,"3FG-, Cheetah",Sloth,,,Cheetah,,Sloth,,,,,,,,,,,,,,,Late Contest,Left-Right,Neutral Three,Off The Line,,,Non-Shrink,Pull Up,Transition Push,Dip,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",,0 PT,Early Seams,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Missed FG,Transition,,EARLY,:07 - :12,N/A,Left Houston,Transition SHOT,Off Reb,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7829.170814,7.073563341999943,Offense,86,,,,,,,,,,,ATR+,,,Unguarded,No Dribble,Off 2 Feet,"Left Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Layup,OREB Putback,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",,1 PT,,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",Combo,Off Rebound,"OREB Putback, Transition",Putback ATR,,:01 - :06,N/A,Rim,Transition SHOT,,OREB Putback,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,8063.943059,15.666242489999604,Offense,87,,Sloth,,,Sloth,"ATRF, Fouled, FT+, FT+, Sloth",,,Sloth,,Sloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",,1 PT,Single,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Made FG,"Man, Half Court",,SINGLE,:07 - :12,:07 - :09,,Half Court SHOT,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,8225.333839,18.67866157000026,Offense,88,,Deer,,,Deer,"2FG+, Cheetah",,,Cheetah,,Deer,,,Secondary Defender,Dribble,Off 2 Feet,"Right Hand Finish, Hands Away From Rim",,No Play Action,Non Restricted Area,Pull Up,Iso,"Middle Drive, Drive Left",,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",,1 PT,"Early Wide, Flow - Ghost","#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",PG,Made FG,"Man, Half Court",BH 2FG,"EARLY, FLOW",:07 - :12,:10 - :12,Logo,Half Court SHOT,,Mid Range,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,8299.406109,10.5132002499995,Offense,89,,Sloth,,,Cheetah,"Pot. Assist, Cheetah",,,Cheetah,,"3FG-, Deer",,,,,,,,,,,,,,,Late Contest,Hop,Neutral Three,On The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,Kickdown,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Pass Out,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",,0 PT,Early Seams,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,Made FG,Transition,,EARLY,,N/A,Right Houston,Transition SHOT,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,8361.799563,10.36492324000028,Offense,90,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,Bad,,,,,Heave,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",,,Early Seams,"#8 Chris Youngblood, #2 Aden Holloway, #1 Mark Sears, #4 Grant Nelson, #15 Jarin Stevenson",,,Garbage,,EARLY,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,103.716829364,11.0,Rebound Opportunities,1,,"Def -, Given Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,114.319956884,11.0,Rebound Opportunities,2,Def -,,,Def +,Def +,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
25_01_14 ALABAMA VS OLE MISS,177.114609073,11.0,Rebound Opportunities,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,296.933877617,11.0,Rebound Opportunities,4,Off -,"3FG+, BM +",,Off +,Off +,,,,,,Off +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,310.734194454,11.0,Rebound Opportunities,5,Def -,,,Def +,Def +,,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,378.726001958,11.0,Rebound Opportunities,6,Def +,Def +,,,Def +,,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,437.178654098,11.0,Rebound Opportunities,7,,Def +,Def +,,Def +,,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,491.17564875,11.0,Rebound Opportunities,8,3FG-,BM -,Off +,,Off -,,,,,,Off +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,507.244769455,11.0,Rebound Opportunities,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,763.641778469,11.0,Rebound Opportunities,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,778.262351025,11.0,Rebound Opportunities,11,,Def +,Def +,,,Def +,,,,,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,789.813176828,11.0,Rebound Opportunities,12,,BM -,Off +,,Off +,ATR+,,,,,Off +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,808.104234844,11.0,Rebound Opportunities,13,,Def +,Def +,,,Def +,,,,,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,843.950927101,11.0,Rebound Opportunities,14,,Off -,,,,BM +,Off +,,Off +,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,851.538074012,11.0,Rebound Opportunities,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,923.515660621,11.0,Rebound Opportunities,16,,Off -,,,,BM +,Off -,,Off +,,3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,932.043000248,11.0,Rebound Opportunities,17,,,,,,Def +,Def +,,Def +,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,942.038328718,11.0,Rebound Opportunities,18,,ATR-,,,,BM -,Off +,,Off +,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,988.31007527,11.0,Rebound Opportunities,19,,Off -,,Off -,,BM -,,,Off +,,3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1005.671340497,11.0,Rebound Opportunities,20,,Def -,,"Given Up, Def -",,Def +,,,,,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1037.070923512,11.0,Rebound Opportunities,21,,Def +,,,,Def +,,,"Def +, Def +",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1104.365447184,11.0,Rebound Opportunities,22,,BM +,,Off -,,BM +,,,ATR+,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1118.522436546,11.0,Rebound Opportunities,23,,Def +,,Def +,,Def +,,,,,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1540.252472855,11.0,Rebound Opportunities,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1562.686186158,11.0,Rebound Opportunities,25,Off -,Off -,,ATR+,Off +,BM +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1573.142892463,11.0,Rebound Opportunities,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1579.763291509,11.0,Rebound Opportunities,27,ATR-,Off -,,Off -,Off +,BM -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1594.461616472,11.0,Rebound Opportunities,28,Def -,Def +,,,Def +,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1692.480968252,11.0,Rebound Opportunities,29,"Given Up, Def -",Def +,,,Def +,,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1715.939572722,11.0,Rebound Opportunities,30,Def +,Def +,,Def -,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1729.658945558,11.0,Rebound Opportunities,31,Off -,"3FG-, BM +",,Off -,Off -,,,,,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1770.255943541,11.0,Rebound Opportunities,32,Def +,Def +,,,Def -,,,,,,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,2FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1804.074537864,11.0,Rebound Opportunities,33,Def +,Def +,,Def -,,,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1886.80056627,11.0,Rebound Opportunities,34,,Def -,Def -,,,,Def +,,,,Def -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1899.93310133,11.0,Rebound Opportunities,35,,Off -,Off +,,,BM -,ATR+,,,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1909.285187755,11.0,Rebound Opportunities,36,,Def -,Def +,,,Def -,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1920.20039365,11.0,Rebound Opportunities,37,,Off -,Off -,,,BM +,Off +,,,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1937.996958191,11.0,Rebound Opportunities,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1949.540518685,11.0,Rebound Opportunities,39,,Off -,Off +,,,BM +,Off -,,,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1964.416423866,11.0,Rebound Opportunities,40,,Def -,,,,Def -,Def +,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,2FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2261.747261059,11.0,Rebound Opportunities,41,Def +,,Def +,,,Def +,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2272.950580719,11.0,Rebound Opportunities,42,2FG-,,Off +,,,BM -,,,Off +,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2296.325593242,11.0,Rebound Opportunities,43,Def -,,,,,Def -,,,Def +,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2353.989753237,11.0,Rebound Opportunities,44,,Def -,Def +,,,Def +,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2366.190511445,11.0,Rebound Opportunities,45,,,Off +,,Off -,"3FG-, BM +",,,,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2459.575609367,11.0,Rebound Opportunities,46,,Off -,,,,BM +,ATR+,,Off -,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2515.768408684,11.0,Rebound Opportunities,47,,Def -,,,,Def +,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2598.183390936,11.0,Rebound Opportunities,48,Def +,,,,Def +,,,,Def +,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,2FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2613.562382684,11.0,Rebound Opportunities,49,3FG-,BM -,,,Off +,,,,Off -,,Off +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2641.676290335,11.0,Rebound Opportunities,50,Def -,Def -,,,Def +,,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2880.464149962,11.0,Rebound Opportunities,51,Off -,BM -,,,ATR+,,,,Off -,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2928.462866591,11.0,Rebound Opportunities,52,,Def +,,,Def +,Def +,,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2948.125161716,11.0,Rebound Opportunities,53,,,,,Def +,,,,Def +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2973.012076256,11.0,Rebound Opportunities,54,,Off -,,,Off -,2FG+,,,Off -,,Off -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, REPORT, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
